timestamp,PM₁₀ level  (µg/m³),NOx level  (µg/m³),NO level  (µg/m³),NO₂ level  (µg/m³),StationName,PostCodes
24-02-2020 17:00,18.4,83.30402,35.0671,29.53522,STK7,SK8 1LA
24-02-2020 18:00,18.4,96.38703,37.19343,39.35789,STK7,SK8 1LA
24-02-2020 19:00,15.5,75.29402,28.09551,32.21484,STK7,SK8 1LA
24-02-2020 20:00,15.5,59.96822,21.26335,27.36487,STK7,SK8 1LA
24-02-2020 21:00,12.6,49.71542,16.55753,24.32756,STK7,SK8 1LA
24-02-2020 22:00,14.5,40.31701,13.07173,20.27397,STK7,SK8 1LA
24-02-2020 23:00,11.6,24.08341,7.59903,12.43172,STK7,SK8 1LA
25-02-2020 00:00,9.7,16.2336,3.52065,10.83535,STK7,SK8 1LA
25-02-2020 01:00,10.6,11.91159,2.54472,8.00974,STK7,SK8 1LA
25-02-2020 02:00,9.7,12.87306,2.33556,9.29191,STK7,SK8 1LA
25-02-2020 03:00,9.7,6.57007,0.7669,5.39417,STK7,SK8 1LA
25-02-2020 04:00,5.8,6.78373,0.9412,5.34058,STK7,SK8 1LA
25-02-2020 05:00,3.9,17.57359,5.29859,9.4492,STK7,SK8 1LA
25-02-2020 06:00,5.8,35.09377,11.4338,17.5622,STK7,SK8 1LA
25-02-2020 07:00,5.8,102.55714,35.97463,47.39681,STK7,SK8 1LA
25-02-2020 08:00,8.7,146.67808,57.90102,57.89775,STK7,SK8 1LA
25-02-2020 09:00,16.4,297.14863,136.96154,87.14386,STK7,SK8 1LA
25-02-2020 10:00,12.6,237.00314,101.78867,80.92935,STK7,SK8 1LA
25-02-2020 11:00,17.4,170.23417,71.53095,60.55492,STK7,SK8 1LA
25-02-2020 12:00,10.6,132.62988,55.21687,47.9652,STK7,SK8 1LA
25-02-2020 13:00,13.5,119.97049,47.47814,47.17169,STK7,SK8 1LA
25-02-2020 14:00,8.7,113.88116,44.82885,45.14455,STK7,SK8 1LA
25-02-2020 15:00,11.6,227.22816,98.16332,76.71317,STK7,SK8 1LA
25-02-2020 16:00,13.5,200.9479,91.0172,61.39013,STK7,SK8 1LA
25-02-2020 17:00,10.6,175.9496,71.32179,66.59104,STK7,SK8 1LA
25-02-2020 18:00,9.7,198.75787,79.40911,76.99894,STK7,SK8 1LA
25-02-2020 19:00,14.5,169.6466,62.36299,74.02468,STK7,SK8 1LA
25-02-2020 20:00,7.7,106.08254,37.92674,47.92902,STK7,SK8 1LA
25-02-2020 21:00,7.7,96.73489,28.79365,52.58525,STK7,SK8 1LA
25-02-2020 22:00,12.6,86.10527,29.66512,40.61938,STK7,SK8 1LA
25-02-2020 23:00,6.8,69.65339,21.68238,36.40754,STK7,SK8 1LA
26-02-2020 00:00,5.8,41.82408,10.63204,25.52186,STK7,SK8 1LA
26-02-2020 01:00,3.9,18.80748,4.35754,12.12601,STK7,SK8 1LA
26-02-2020 02:00,11.6,11.64781,2.61452,7.63893,STK7,SK8 1LA
26-02-2020 03:00,8.7,5.61019,0.87151,4.27389,STK7,SK8 1LA
26-02-2020 04:00,10.6,8.70915,1.32469,6.67798,STK7,SK8 1LA
26-02-2020 05:00,7.7,16.88399,3.31173,11.80607,STK7,SK8 1LA
26-02-2020 06:00,6.8,48.7819,13.83955,27.56156,STK7,SK8 1LA
26-02-2020 07:00,6.8,132.82782,50.96579,54.68137,STK7,SK8 1LA
26-02-2020 08:00,17.4,269.23548,116.81693,90.11868,STK7,SK8 1LA
26-02-2020 09:00,17.4,303.16375,138.22117,91.22758,STK7,SK8 1LA
26-02-2020 10:00,13.5,226.06377,89.55616,88.74623,STK7,SK8 1LA
26-02-2020 11:00,11.6,208.32489,85.86097,76.67324,STK7,SK8 1LA
26-02-2020 12:00,9.7,139.50662,56.09026,53.50276,STK7,SK8 1LA
26-02-2020 13:00,9.7,90.24384,37.82345,32.2487,STK7,SK8 1LA
26-02-2020 14:00,19.3,96.3349,37.92803,38.1794,STK7,SK8 1LA
26-02-2020 15:00,27.1,113.0586,46.53853,41.70052,STK7,SK8 1LA
26-02-2020 16:00,26.1,98.47212,39.88021,37.32332,STK7,SK8 1LA
26-02-2020 17:00,20.3,143.30017,63.23662,46.33871,STK7,SK8 1LA
26-02-2020 18:00,25.1,136.8351,54.45182,53.34347,STK7,SK8 1LA
26-02-2020 19:00,32.9,192.08207,76.83215,74.27442,STK7,SK8 1LA
26-02-2020 20:00,30,182.30432,68.57025,77.16474,STK7,SK8 1LA
26-02-2020 21:00,24.2,94.35798,32.28066,44.86166,STK7,SK8 1LA
26-02-2020 22:00,13.5,49.26277,16.07061,24.62152,STK7,SK8 1LA
26-02-2020 23:00,14.5,50.86568,15.96603,26.38478,STK7,SK8 1LA
27-02-2020 00:00,8.7,24.31081,6.86748,13.78081,STK7,SK8 1LA
27-02-2020 01:00,12.6,11.81146,2.99809,7.21445,STK7,SK8 1LA
27-02-2020 02:00,6.8,9.88742,2.05683,6.73366,STK7,SK8 1LA
27-02-2020 03:00,4.8,15.01819,3.1724,10.15391,STK7,SK8 1LA
27-02-2020 04:00,6.8,9.94086,2.40544,6.25257,STK7,SK8 1LA
27-02-2020 05:00,5.8,17.95769,4.2531,11.43635,STK7,SK8 1LA
27-02-2020 06:00,6.8,83.42843,27.7149,40.93285,STK7,SK8 1LA
27-02-2020 07:00,9.7,197.32079,78.08977,77.58481,STK7,SK8 1LA
27-02-2020 08:00,19.3,409.44599,201.18574,100.96548,STK7,SK8 1LA
27-02-2020 09:00,21.3,385.07484,197.17667,82.74149,STK7,SK8 1LA
27-02-2020 10:00,19.3,322.59705,145.99998,98.73353,STK7,SK8 1LA
27-02-2020 11:00,7.7,136.49981,58.56733,46.69783,STK7,SK8 1LA
27-02-2020 12:00,10.6,124.42113,49.39875,48.67743,STK7,SK8 1LA
27-02-2020 13:00,15.5,124.68836,51.42072,45.84435,STK7,SK8 1LA
27-02-2020 14:00,40.6,99.08796,38.45224,40.12868,STK7,SK8 1LA
27-02-2020 15:00,35.7,89.04021,37.16236,32.05871,STK7,SK8 1LA
27-02-2020 16:00,28,105.18075,41.17144,42.05209,STK7,SK8 1LA
27-02-2020 17:00,29,127.46752,54.27936,44.24033,STK7,SK8 1LA
27-02-2020 18:00,24.2,148.4716,62.29751,52.95009,STK7,SK8 1LA
27-02-2020 19:00,26.1,181.50092,74.01098,68.01901,STK7,SK8 1LA
27-02-2020 20:00,28,268.34986,109.3954,100.61259,STK7,SK8 1LA
27-02-2020 21:00,23.2,147.66992,47.41165,74.97308,STK7,SK8 1LA
27-02-2020 22:00,16.4,99.51552,28.13323,56.3785,STK7,SK8 1LA
27-02-2020 23:00,10.6,106.35655,31.5148,58.03453,STK7,SK8 1LA
28-02-2020 00:00,7.7,72.20487,23.32235,36.44444,STK7,SK8 1LA
28-02-2020 01:00,10.6,32.71793,8.47163,19.72827,STK7,SK8 1LA
28-02-2020 02:00,6.8,10.47829,1.67341,7.91243,STK7,SK8 1LA
28-02-2020 03:00,5.8,13.47209,3.86976,7.53854,STK7,SK8 1LA
28-02-2020 04:00,6.8,14.70168,3.8349,8.82159,STK7,SK8 1LA
28-02-2020 05:00,5.8,18.60431,5.02023,10.90674,STK7,SK8 1LA
28-02-2020 06:00,5.8,45.60195,14.50288,23.36451,STK7,SK8 1LA
28-02-2020 07:00,8.7,105.37097,38.3141,46.62351,STK7,SK8 1LA
28-02-2020 08:00,11.6,130.55094,52.18945,50.52824,STK7,SK8 1LA
28-02-2020 09:00,9.7,96.01535,36.98931,39.2992,STK7,SK8 1LA
28-02-2020 10:00,8.7,78.37333,27.50666,36.19704,STK7,SK8 1LA
28-02-2020 11:00,4.8,49.77188,17.74511,22.56309,STK7,SK8 1LA
28-02-2020 12:00,3.9,73.40149,24.43875,35.92927,STK7,SK8 1LA
28-02-2020 13:00,2.9,107.72324,40.23154,46.03573,STK7,SK8 1LA
28-02-2020 14:00,3.9,94.35807,33.78195,42.55981,STK7,SK8 1LA
28-02-2020 15:00,5.8,118.46883,48.73804,43.73821,STK7,SK8 1LA
28-02-2020 16:00,4.8,105.0502,41.38201,41.59867,STK7,SK8 1LA
28-02-2020 17:00,3.9,110.50319,43.61323,43.63051,STK7,SK8 1LA
28-02-2020 18:00,7.7,106.92133,39.08108,46.99785,STK7,SK8 1LA
28-02-2020 19:00,7.7,89.01201,31.8645,40.15379,STK7,SK8 1LA
28-02-2020 20:00,5.8,73.24111,25.79839,33.68413,STK7,SK8 1LA
28-02-2020 21:00,2.9,51.58954,16.3506,26.51897,STK7,SK8 1LA
28-02-2020 22:00,1,37.85015,12.86433,18.12511,STK7,SK8 1LA
28-02-2020 23:00,0,40.73703,13.07351,20.69126,STK7,SK8 1LA
29-02-2020 00:00,-1,26.83725,8.05328,14.48906,STK7,SK8 1LA
29-02-2020 01:00,-1,14.11762,4.56717,7.11473,STK7,SK8 1LA
29-02-2020 02:00,1,12.19249,3.86989,6.25874,STK7,SK8 1LA
29-02-2020 03:00,0,7.11229,1.84779,4.27905,STK7,SK8 1LA
29-02-2020 04:00,-2.9,7.11229,2.37074,3.4772,STK7,SK8 1LA
29-02-2020 05:00,-1.9,5.93582,1.6386,3.42333,STK7,SK8 1LA
29-02-2020 06:00,1.9,24.70583,7.0425,13.90748,STK7,SK8 1LA
29-02-2020 07:00,2.9,52.62021,11.43535,35.08625,STK7,SK8 1LA
29-02-2020 08:00,2.9,49.73252,15.8282,25.46295,STK7,SK8 1LA
29-02-2020 09:00,7.7,102.72706,34.65469,49.59061,STK7,SK8 1LA
29-02-2020 10:00,8.7,112.94095,42.49906,47.77662,STK7,SK8 1LA
29-02-2020 11:00,7.7,69.19772,26.636,28.35642,STK7,SK8 1LA
29-02-2020 12:00,9.7,61.2833,25.10199,22.79412,STK7,SK8 1LA
29-02-2020 13:00,10.6,46.79135,19.5935,16.7484,STK7,SK8 1LA
29-02-2020 14:00,14.5,58.07475,21.92938,24.45017,STK7,SK8 1LA
29-02-2020 15:00,8.7,47.80739,20.77887,15.9469,STK7,SK8 1LA
29-02-2020 16:00,8.7,48.12824,19.41918,18.35259,STK7,SK8 1LA
29-02-2020 17:00,10.6,50.96246,19.07054,21.72138,STK7,SK8 1LA
29-02-2020 18:00,13.5,42.72719,15.72361,18.61799,STK7,SK8 1LA
29-02-2020 19:00,8.7,36.04271,13.00423,16.10317,STK7,SK8 1LA
29-02-2020 20:00,5.8,20.96252,7.39114,9.6296,STK7,SK8 1LA
29-02-2020 21:00,6.8,22.94113,8.26274,10.27177,STK7,SK8 1LA
29-02-2020 22:00,17.4,19.67911,5.99659,10.48447,STK7,SK8 1LA
29-02-2020 23:00,20.3,16.09622,6.03145,6.84813,STK7,SK8 1LA
01-03-2020 00:00,13.5,14.75933,4.91581,7.22186,STK7,SK8 1LA
01-03-2020 01:00,14.5,12.35642,3.97462,6.26209,STK7,SK8 1LA
01-03-2020 02:00,10.6,8.61205,3.20759,3.69382,STK7,SK8 1LA
01-03-2020 03:00,10.6,4.86768,1.81298,2.08781,STK7,SK8 1LA
01-03-2020 04:00,7.7,4.27928,1.4992,1.98054,STK7,SK8 1LA
01-03-2020 05:00,9.7,4.86768,1.56893,2.46202,STK7,SK8 1LA
01-03-2020 06:00,10.6,5.88401,1.4992,3.58527,STK7,SK8 1LA
01-03-2020 07:00,9.7,12.62387,2.92867,8.13332,STK7,SK8 1LA
01-03-2020 08:00,11.6,17.27759,4.70678,10.06062,STK7,SK8 1LA
01-03-2020 09:00,10.6,18.24043,6.24085,8.67126,STK7,SK8 1LA
01-03-2020 10:00,17.4,30.75732,11.43574,13.22276,STK7,SK8 1LA
01-03-2020 11:00,12.6,43.48817,18.1647,15.63603,STK7,SK8 1LA
01-03-2020 12:00,8.7,49.2652,18.26929,21.25268,STK7,SK8 1LA
01-03-2020 13:00,10.6,46.16272,18.23443,18.20366,STK7,SK8 1LA
01-03-2020 14:00,8.7,51.29786,21.82553,17.83252,STK7,SK8 1LA
01-03-2020 15:00,7.7,52.36768,20.53552,20.88032,STK7,SK8 1LA
01-03-2020 16:00,12.6,58.14471,22.03472,24.35861,STK7,SK8 1LA
01-03-2020 17:00,13.5,64.24268,23.39446,28.37168,STK7,SK8 1LA
01-03-2020 18:00,10.6,75.58277,24.37068,38.21492,STK7,SK8 1LA
01-03-2020 19:00,14.5,68.36148,21.99985,34.62885,STK7,SK8 1LA
01-03-2020 20:00,15.5,63.4938,19.76849,33.18254,STK7,SK8 1LA
01-03-2020 21:00,28,48.78378,13.28359,28.4159,STK7,SK8 1LA
01-03-2020 22:00,13.5,34.28772,9.58789,19.5865,STK7,SK8 1LA
01-03-2020 23:00,9.7,31.55968,10.70357,15.14777,STK7,SK8 1LA
02-03-2020 00:00,5.8,22.46622,5.85733,13.4851,STK7,SK8 1LA
02-03-2020 01:00,5.8,19.74377,6.27593,10.12082,STK7,SK8 1LA
02-03-2020 02:00,5.8,16.05185,3.90502,10.06423,STK7,SK8 1LA
02-03-2020 03:00,5.8,20.59987,3.90502,14.61226,STK7,SK8 1LA
02-03-2020 04:00,6.8,22.74012,3.13796,17.92864,STK7,SK8 1LA
02-03-2020 05:00,5.8,28.83982,5.85753,19.8584,STK7,SK8 1LA
02-03-2020 06:00,5.8,46.28282,11.01773,29.3892,STK7,SK8 1LA
02-03-2020 07:00,7.7,95.7225,33.4716,44.40011,STK7,SK8 1LA
02-03-2020 08:00,13.5,223.38818,101.25157,68.13793,STK7,SK8 1LA
02-03-2020 09:00,17.4,235.48057,113.28043,61.78633,STK7,SK8 1LA
02-03-2020 10:00,32.9,198.13328,88.49053,62.44969,STK7,SK8 1LA
02-03-2020 11:00,49.3,126.43503,50.34686,49.2376,STK7,SK8 1LA
02-03-2020 12:00,28,104.44401,42.29276,39.59602,STK7,SK8 1LA
02-03-2020 13:00,30.9,112.2559,41.17704,49.11866,STK7,SK8 1LA
02-03-2020 14:00,30,111.07877,45.77938,40.8847,STK7,SK8 1LA
02-03-2020 15:00,39.6,124.82985,48.08055,51.10737,STK7,SK8 1LA
02-03-2020 16:00,32.9,115.03822,48.08055,41.31574,STK7,SK8 1LA
02-03-2020 17:00,29,159.1808,60.17914,66.90741,STK7,SK8 1LA
02-03-2020 18:00,23.2,133.44434,51.77637,54.05501,STK7,SK8 1LA
02-03-2020 19:00,21.3,175.23264,66.0018,74.03129,STK7,SK8 1LA
02-03-2020 20:00,30,114.12862,38.49233,55.10786,STK7,SK8 1LA
02-03-2020 21:00,23.2,83.79063,28.66005,39.84583,STK7,SK8 1LA
02-03-2020 22:00,28,49.97474,15.37601,26.39852,STK7,SK8 1LA
02-03-2020 23:00,15.5,40.71818,11.19206,23.55726,STK7,SK8 1LA
03-03-2020 00:00,10.6,19.26221,5.19507,11.29655,STK7,SK8 1LA
03-03-2020 01:00,8.7,13.00568,3.13807,8.19404,STK7,SK8 1LA
03-03-2020 02:00,6.8,7.33242,1.18549,5.51469,STK7,SK8 1LA
03-03-2020 03:00,12.6,8.45637,1.4993,6.15747,STK7,SK8 1LA
03-03-2020 04:00,7.7,12.0423,2.61506,8.0326,STK7,SK8 1LA
03-03-2020 05:00,6.8,20.49866,5.29985,12.37234,STK7,SK8 1LA
03-03-2020 06:00,5.8,50.09595,15.2022,26.78623,STK7,SK8 1LA
03-03-2020 07:00,5.8,120.74408,45.46713,51.02879,STK7,SK8 1LA
03-03-2020 08:00,14.5,182.77528,77.54516,63.87436,STK7,SK8 1LA
03-03-2020 09:00,11.6,174.64004,81.17138,50.179,STK7,SK8 1LA
03-03-2020 10:00,11.6,169.98369,75.80179,53.7559,STK7,SK8 1LA
03-03-2020 11:00,9.7,151.25123,61.88969,56.35503,STK7,SK8 1LA
03-03-2020 12:00,null,126.47086,48.7098,51.78354,STK7,SK8 1LA
03-03-2020 13:00,8.7,119.29901,46.09474,48.62139,STK7,SK8 1LA
03-03-2020 14:00,9.7,123.52719,47.87298,50.12298,STK7,SK8 1LA
03-03-2020 15:00,21.3,127.64833,51.67353,48.41669,STK7,SK8 1LA
03-03-2020 16:00,26.1,131.66243,53.87018,49.06264,STK7,SK8 1LA
03-03-2020 17:00,20.3,118.54971,46.82696,46.74937,STK7,SK8 1LA
03-03-2020 18:00,17.4,147.87939,61.64562,53.35743,STK7,SK8 1LA
03-03-2020 19:00,24.2,163.9893,62.09889,68.77233,STK7,SK8 1LA
03-03-2020 20:00,22.2,254.81497,102.05697,98.3298,STK7,SK8 1LA
03-03-2020 21:00,22.2,178.17245,58.61215,88.30174,STK7,SK8 1LA
03-03-2020 22:00,20.3,135.14131,41.56198,71.41384,STK7,SK8 1LA
03-03-2020 23:00,22.2,99.54964,24.12826,62.55349,STK7,SK8 1LA
04-03-2020 00:00,16.4,57.2678,12.16873,38.60934,STK7,SK8 1LA
04-03-2020 01:00,14.5,30.30164,4.49805,23.40473,STK7,SK8 1LA
04-03-2020 02:00,17.4,32.17542,5.26516,24.10229,STK7,SK8 1LA
04-03-2020 03:00,13.5,21.46813,1.7783,18.74144,STK7,SK8 1LA
04-03-2020 04:00,13.5,20.50447,2.23159,17.08275,STK7,SK8 1LA
04-03-2020 05:00,13.5,22.21764,2.9987,17.61969,STK7,SK8 1LA
04-03-2020 06:00,9.7,41.59784,9.554,26.94858,STK7,SK8 1LA
04-03-2020 07:00,9.7,61.67402,15.76061,37.50808,STK7,SK8 1LA
04-03-2020 08:00,21.3,148.34957,63.73983,50.61653,STK7,SK8 1LA
04-03-2020 09:00,12.6,85.87251,23.25737,50.21171,STK7,SK8 1LA
04-03-2020 10:00,19.3,91.86859,26.46528,51.28906,STK7,SK8 1LA
04-03-2020 11:00,18.4,109.10734,37.16994,52.11422,STK7,SK8 1LA
04-03-2020 12:00,56,162.64381,67.3313,59.40393,STK7,SK8 1LA
04-03-2020 13:00,41.5,150.5981,60.28783,58.15805,STK7,SK8 1LA
04-03-2020 14:00,27.1,94.8131,38.98311,35.03983,STK7,SK8 1LA
04-03-2020 15:00,25.1,137.10691,56.76611,50.06677,STK7,SK8 1LA
04-03-2020 16:00,33.8,157.39724,62.76351,61.1612,STK7,SK8 1LA
04-03-2020 17:00,30.9,182.02401,76.04845,65.41802,STK7,SK8 1LA
04-03-2020 18:00,33.8,240.11109,105.02427,79.07613,STK7,SK8 1LA
04-03-2020 19:00,30.9,260.56202,114.09011,85.6263,STK7,SK8 1LA
04-03-2020 20:00,30,198.7274,73.22409,86.45202,STK7,SK8 1LA
04-03-2020 21:00,20.3,116.92366,28.62713,73.02934,STK7,SK8 1LA
04-03-2020 22:00,26.1,155.95175,50.6641,78.26789,STK7,SK8 1LA
04-03-2020 23:00,19.3,130.78961,44.63183,62.3551,STK7,SK8 1LA
05-03-2020 00:00,23.2,176.135,77.23398,57.71122,STK7,SK8 1LA
05-03-2020 01:00,18.4,107.37103,42.22733,42.62337,STK7,SK8 1LA
05-03-2020 02:00,18.4,88.03889,34.20727,35.58847,STK7,SK8 1LA
05-03-2020 03:00,21.3,70.84882,23.53712,34.75908,STK7,SK8 1LA
05-03-2020 04:00,15.5,73.09798,25.03652,34.7092,STK7,SK8 1LA
05-03-2020 05:00,18.4,179.34443,89.09234,42.73809,STK7,SK8 1LA
05-03-2020 06:00,26.1,222.02509,108.16612,56.17269,STK7,SK8 1LA
05-03-2020 07:00,21.3,167.88438,66.0434,66.61925,STK7,SK8 1LA
05-03-2020 08:00,28,216.93768,88.42981,81.3472,STK7,SK8 1LA
05-03-2020 09:00,30,231.50373,97.25187,82.38627,STK7,SK8 1LA
05-03-2020 10:00,26.1,148.60579,56.21012,62.41815,STK7,SK8 1LA
05-03-2020 11:00,26.1,58.10353,20.64292,26.45149,STK7,SK8 1LA
05-03-2020 12:00,30,66.9931,21.30545,34.3252,STK7,SK8 1LA
05-03-2020 13:00,26.1,56.38987,16.49342,31.10032,STK7,SK8 1LA
05-03-2020 14:00,23.2,64.31552,21.27058,31.70109,STK7,SK8 1LA
05-03-2020 15:00,18.4,57.2467,17.7836,29.9789,STK7,SK8 1LA
05-03-2020 16:00,26.1,118.67043,45.74918,48.52267,STK7,SK8 1LA
05-03-2020 17:00,21.3,111.60161,36.99686,54.87389,STK7,SK8 1LA
05-03-2020 18:00,21.3,124.13269,36.54355,68.10003,STK7,SK8 1LA
05-03-2020 19:00,24.2,120.54474,33.26579,69.5379,STK7,SK8 1LA
05-03-2020 20:00,30,90.66292,17.60925,63.66245,STK7,SK8 1LA
05-03-2020 21:00,17.4,47.60741,4.07977,41.35185,STK7,SK8 1LA
05-03-2020 22:00,23.2,49.69592,1.56914,47.28994,STK7,SK8 1LA
05-03-2020 23:00,17.4,62.17345,3.20802,57.25455,STK7,SK8 1LA
06-03-2020 00:00,25.1,87.77113,17.46977,60.98453,STK7,SK8 1LA
06-03-2020 01:00,19.3,62.29819,8.50852,49.25197,STK7,SK8 1LA
06-03-2020 02:00,16.4,56.29871,9.27568,42.07619,STK7,SK8 1LA
06-03-2020 03:00,19.3,50.19209,11.15872,33.0823,STK7,SK8 1LA
06-03-2020 04:00,10.6,39.8537,5.33526,31.67308,STK7,SK8 1LA
06-03-2020 05:00,16.4,39.3716,7.63675,27.66208,STK7,SK8 1LA
06-03-2020 06:00,13.5,87.95668,30.44237,41.27904,STK7,SK8 1LA
06-03-2020 07:00,16.4,93.95617,32.04644,44.81898,STK7,SK8 1LA
06-03-2020 08:00,12.6,101.61622,36.0566,46.33021,STK7,SK8 1LA
06-03-2020 09:00,16.4,133.1135,51.64393,53.92724,STK7,SK8 1LA
06-03-2020 10:00,35.7,157.37926,57.74635,68.83609,STK7,SK8 1LA
06-03-2020 11:00,60.9,215.17783,91.04814,75.57263,STK7,SK8 1LA
06-03-2020 12:00,43.5,140.88068,55.06128,56.45456,STK7,SK8 1LA
06-03-2020 13:00,57,179.44878,76.61155,61.97937,STK7,SK8 1LA
06-03-2020 14:00,55.1,173.9314,69.63736,67.15561,STK7,SK8 1LA
06-03-2020 15:00,50.2,171.41376,67.37074,68.11339,STK7,SK8 1LA
06-03-2020 16:00,36.7,182.23425,71.45065,72.67812,STK7,SK8 1LA
06-03-2020 17:00,50.2,230.5515,96.24392,82.97956,STK7,SK8 1LA
06-03-2020 18:00,30,201.8397,78.56433,81.37608,STK7,SK8 1LA
06-03-2020 19:00,30.9,218.87394,81.91194,93.27738,STK7,SK8 1LA
06-03-2020 20:00,34.8,255.5672,103.21811,97.30163,STK7,SK8 1LA
06-03-2020 21:00,34.8,210.83892,74.13571,97.16575,STK7,SK8 1LA
06-03-2020 22:00,28,118.00766,30.6516,71.0092,STK7,SK8 1LA
06-03-2020 23:00,15.5,93.0991,27.54808,50.8593,STK7,SK8 1LA
07-03-2020 00:00,21.3,90.58146,27.82705,47.91392,STK7,SK8 1LA
07-03-2020 01:00,17.4,53.20689,13.84425,31.97933,STK7,SK8 1LA
07-03-2020 02:00,11.6,24.16547,5.47493,15.77069,STK7,SK8 1LA
07-03-2020 03:00,8.7,17.14623,3.1385,12.33394,STK7,SK8 1LA
07-03-2020 04:00,5.8,18.37861,3.87081,12.44345,STK7,SK8 1LA
07-03-2020 05:00,11.6,16.02101,3.80107,10.19279,STK7,SK8 1LA
07-03-2020 06:00,8.7,19.39667,5.47493,11.00189,STK7,SK8 1LA
07-03-2020 07:00,10.6,39.65065,13.25143,19.33208,STK7,SK8 1LA
07-03-2020 08:00,5.8,54.97509,20.43509,23.64172,STK7,SK8 1LA
07-03-2020 09:00,5.8,68.317,25.42181,29.33743,STK7,SK8 1LA
07-03-2020 10:00,17.4,61.67284,24.23616,24.51125,STK7,SK8 1LA
07-03-2020 11:00,43.5,63.8697,24.89873,25.69218,STK7,SK8 1LA
07-03-2020 12:00,51.2,52.24241,20.71407,20.48128,STK7,SK8 1LA
07-03-2020 13:00,33.8,61.88717,21.79511,28.46847,STK7,SK8 1LA
