timestamp,NO₂ level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),NO level  (µg/m³),StationName,PostCodes
01-02-2020 00:00,16.4036,24.90441,3.9,5.54408,TRF2,M32 8WB
01-02-2020 01:00,11.03709,15.84911,5.8,3.13832,TRF2,M32 8WB
01-02-2020 02:00,3.43076,5.15447,18.4,1.12417,TRF2,M32 8WB
01-02-2020 03:00,3.38832,4.6811,26.1,0.84313,TRF2,M32 8WB
01-02-2020 04:00,4.26977,6.1012,22.2,1.19443,TRF2,M32 8WB
01-02-2020 05:00,4.69181,6.46938,25.1,1.1593,TRF2,M32 8WB
01-02-2020 06:00,6.19934,8.73103,24.2,1.65113,TRF2,M32 8WB
01-02-2020 07:00,8.64599,12.25501,19.3,2.35374,TRF2,M32 8WB
01-02-2020 08:00,10.37081,16.67312,15.5,4.11026,TRF2,M32 8WB
01-02-2020 09:00,17.2044,28.13918,18.4,7.13147,TRF2,M32 8WB
01-02-2020 10:00,15.64864,27.87619,16.4,7.9746,TRF2,M32 8WB
01-02-2020 11:00,18.63395,31.40016,14.5,8.32591,TRF2,M32 8WB
01-02-2020 12:00,14.69698,22.66913,16.4,5.1993,TRF2,M32 8WB
01-02-2020 13:00,13.61133,25.24636,18.4,7.58817,TRF2,M32 8WB
01-02-2020 14:00,14.91919,29.08591,16.4,9.2393,TRF2,M32 8WB
01-02-2020 15:00,16.75301,33.45143,19.3,10.89043,TRF2,M32 8WB
01-02-2020 16:00,15.534,25.93012,5.8,6.78017,TRF2,M32 8WB
01-02-2020 17:00,18.09601,29.13851,4.8,7.20173,TRF2,M32 8WB
01-02-2020 18:00,13.54565,19.03997,7.7,3.5833,TRF2,M32 8WB
01-02-2020 19:00,12.40827,14.83224,7.7,1.58087,TRF2,M32 8WB
01-02-2020 20:00,11.89881,13.62252,16.4,1.12417,TRF2,M32 8WB
01-02-2020 21:00,14.89301,16.77831,11.6,1.22957,TRF2,M32 8WB
01-02-2020 22:00,19.72031,26.56128,8.7,4.46156,TRF2,M32 8WB
01-02-2020 23:00,16.31438,18.14582,10.6,1.19443,TRF2,M32 8WB
02-02-2020 00:00,37.23323,57.54067,21.3,13.24416,TRF2,M32 8WB
02-02-2020 01:00,33.63864,42.05159,14.5,5.48678,TRF2,M32 8WB
02-02-2020 02:00,21.30965,37.4884,14.5,10.55151,TRF2,M32 8WB
02-02-2020 03:00,12.87418,22.85107,9.7,6.50676,TRF2,M32 8WB
02-02-2020 04:00,16.623,28.37956,7.7,7.66743,TRF2,M32 8WB
02-02-2020 05:00,14.38705,24.95716,5.8,6.89365,TRF2,M32 8WB
02-02-2020 06:00,14.90689,23.53555,6.8,5.62747,TRF2,M32 8WB
02-02-2020 07:00,15.45128,23.32494,4.8,5.13507,TRF2,M32 8WB
02-02-2020 08:00,18.20963,25.22042,2.9,4.57232,TRF2,M32 8WB
02-02-2020 09:00,23.16533,29.90647,2.9,4.39646,TRF2,M32 8WB
02-02-2020 10:00,37.13047,58.91786,3.9,14.20936,TRF2,M32 8WB
02-02-2020 11:00,45.3518,75.71392,6.8,19.80166,TRF2,M32 8WB
02-02-2020 12:00,33.68569,60.86599,7.7,17.72653,TRF2,M32 8WB
02-02-2020 13:00,29.42695,54.1265,5.8,16.10863,TRF2,M32 8WB
02-02-2020 14:00,17.30522,31.38074,6.8,9.17981,TRF2,M32 8WB
02-02-2020 15:00,22.53244,40.43692,17.4,11.677,TRF2,M32 8WB
02-02-2020 16:00,17.89206,31.644,27.1,8.96878,TRF2,M32 8WB
02-02-2020 17:00,19.84658,33.32887,24.2,8.79292,TRF2,M32 8WB
02-02-2020 18:00,27.77791,42.06914,20.3,9.3205,TRF2,M32 8WB
02-02-2020 19:00,16.96573,27.58978,23.2,6.92882,TRF2,M32 8WB
02-02-2020 20:00,18.15983,27.27386,20.3,5.94402,TRF2,M32 8WB
02-02-2020 21:00,11.84765,18.48094,18.4,4.32612,TRF2,M32 8WB
02-02-2020 22:00,9.8057,15.95363,20.3,4.00957,TRF2,M32 8WB
02-02-2020 23:00,7.1278,10.74106,13.5,2.3565,TRF2,M32 8WB
03-02-2020 00:00,5.54057,9.4774,11.6,2.56753,TRF2,M32 8WB
03-02-2020 01:00,6.13644,8.15215,18.4,1.31462,TRF2,M32 8WB
03-02-2020 02:00,6.56023,7.74806,15.5,0.77469,TRF2,M32 8WB
03-02-2020 03:00,3.04036,3.74226,9.7,0.45777,TRF2,M32 8WB
03-02-2020 04:00,2.61741,3.37331,8.7,0.49298,TRF2,M32 8WB
03-02-2020 05:00,4.40948,5.16537,10.6,0.49298,TRF2,M32 8WB
03-02-2020 06:00,4.29893,5.27079,9.7,0.63383,TRF2,M32 8WB
03-02-2020 07:00,8.94368,11.85928,14.5,1.9015,TRF2,M32 8WB
03-02-2020 08:00,14.96784,19.44921,15.5,2.92268,TRF2,M32 8WB
03-02-2020 09:00,16.97973,21.08316,20.3,2.67619,TRF2,M32 8WB
03-02-2020 10:00,20.25155,28.62039,22.2,5.45801,TRF2,M32 8WB
03-02-2020 11:00,14.30837,19.92358,18.4,3.66215,TRF2,M32 8WB
03-02-2020 12:00,10.51725,15.97049,16.4,3.55651,TRF2,M32 8WB
03-02-2020 13:00,9.71503,13.44051,17.4,2.42969,TRF2,M32 8WB
03-02-2020 14:00,8.88969,11.85928,19.3,1.93671,TRF2,M32 8WB
03-02-2020 15:00,13.30174,16.91923,16.4,2.35927,TRF2,M32 8WB
03-02-2020 16:00,15.12211,19.76546,14.5,3.02832,TRF2,M32 8WB
03-02-2020 17:00,18.65354,23.29689,15.5,3.02832,TRF2,M32 8WB
03-02-2020 18:00,23.65184,30.88683,13.5,4.71854,TRF2,M32 8WB
03-02-2020 19:00,14.40861,18.0261,7.7,2.35927,TRF2,M32 8WB
03-02-2020 20:00,28.9034,39.16196,14.5,6.69046,TRF2,M32 8WB
03-02-2020 21:00,19.28475,23.98209,10.6,3.06353,TRF2,M32 8WB
03-02-2020 22:00,8.18004,9.96179,10.6,1.16203,TRF2,M32 8WB
03-02-2020 23:00,4.59205,6.53578,11.6,1.26767,TRF2,M32 8WB
04-02-2020 00:00,4.24108,5.42891,21.3,0.77469,TRF2,M32 8WB
04-02-2020 01:00,5.18188,6.19092,17.4,0.65808,TRF2,M32 8WB
04-02-2020 02:00,2.08728,3.06029,13.5,0.63458,TRF2,M32 8WB
04-02-2020 03:00,1.39877,2.47989,9.7,0.70509,TRF2,M32 8WB
04-02-2020 04:00,0.88277,1.47738,8.7,0.3878,TRF2,M32 8WB
04-02-2020 05:00,0.8776,1.68843,12.6,0.52881,TRF2,M32 8WB
04-02-2020 06:00,1.91478,3.4824,18.4,1.02237,TRF2,M32 8WB
04-02-2020 07:00,4.98777,8.23111,14.5,2.11526,TRF2,M32 8WB
04-02-2020 08:00,6.31203,9.33915,14.5,1.97424,TRF2,M32 8WB
04-02-2020 09:00,10.99872,16.62052,20.3,3.66644,TRF2,M32 8WB
04-02-2020 10:00,11.86619,16.51499,16.4,3.03186,TRF2,M32 8WB
04-02-2020 11:00,11.09283,14.98485,17.4,2.53831,TRF2,M32 8WB
04-02-2020 12:00,13.38966,20.52502,24.2,4.65356,TRF2,M32 8WB
04-02-2020 13:00,14.60968,21.47476,24.2,4.47729,TRF2,M32 8WB
04-02-2020 14:00,20.33937,36.93448,17.4,10.82305,TRF2,M32 8WB
04-02-2020 15:00,22.15228,42.36913,13.5,13.18509,TRF2,M32 8WB
04-02-2020 16:00,29.36301,48.12035,19.3,12.23322,TRF2,M32 8WB
04-02-2020 17:00,37.14788,65.74338,20.3,18.6495,TRF2,M32 8WB
04-02-2020 18:00,36.44948,47.9093,12.6,7.4739,TRF2,M32 8WB
04-02-2020 19:00,34.12659,45.64047,21.3,7.50915,TRF2,M32 8WB
04-02-2020 20:00,34.95358,51.60275,23.2,10.85831,TRF2,M32 8WB
04-02-2020 21:00,32.03026,42.94953,20.3,7.12136,TRF2,M32 8WB
04-02-2020 22:00,24.51028,27.75362,18.4,2.11526,TRF2,M32 8WB
04-02-2020 23:00,36.37066,51.12787,21.3,9.62441,TRF2,M32 8WB
05-02-2020 00:00,45.04778,65.4268,21.3,13.29085,TRF2,M32 8WB
05-02-2020 01:00,37.41883,51.12898,26.1,8.94153,TRF2,M32 8WB
05-02-2020 02:00,33.01518,48.27675,16.4,9.95334,TRF2,M32 8WB
05-02-2020 03:00,23.03992,26.99061,21.3,2.57657,TRF2,M32 8WB
05-02-2020 04:00,22.78362,26.4096,17.4,2.3648,TRF2,M32 8WB
05-02-2020 05:00,22.66711,28.94492,16.4,4.09428,TRF2,M32 8WB
05-02-2020 06:00,36.19058,64.3866,11.6,18.38897,TRF2,M32 8WB
05-02-2020 07:00,52.55725,169.02143,17.4,75.95596,TRF2,M32 8WB
05-02-2020 08:00,65.51091,229.81632,21.3,107.1572,TRF2,M32 8WB
05-02-2020 09:00,65.83135,249.78198,27.1,119.96947,TRF2,M32 8WB
05-02-2020 10:00,57.97047,144.77742,16.4,56.61401,TRF2,M32 8WB
05-02-2020 11:00,62.61229,160.676,23.2,63.95548,TRF2,M32 8WB
05-02-2020 12:00,62.08445,164.5318,39.6,66.81442,TRF2,M32 8WB
05-02-2020 13:00,60.23757,136.22071,41.5,49.55491,TRF2,M32 8WB
05-02-2020 14:00,55.06616,102.25797,42.5,30.77769,TRF2,M32 8WB
05-02-2020 15:00,47.33188,80.0739,42.5,21.35379,TRF2,M32 8WB
05-02-2020 16:00,49.96007,94.22945,44.4,28.87174,TRF2,M32 8WB
05-02-2020 17:00,66.40527,120.90314,40.6,35.54259,TRF2,M32 8WB
05-02-2020 18:00,78.14871,164.90153,38.6,56.57872,TRF2,M32 8WB
05-02-2020 19:00,86.19202,284.48419,52.2,129.32279,TRF2,M32 8WB
05-02-2020 20:00,89.2916,396.03834,61.8,200.05501,TRF2,M32 8WB
05-02-2020 21:00,79.4767,366.03703,57,186.88978,TRF2,M32 8WB
05-02-2020 22:00,79.45848,390.96769,53.1,203.16101,TRF2,M32 8WB
05-02-2020 23:00,66.55871,319.1864,46.4,164.75949,TRF2,M32 8WB
06-02-2020 00:00,50.96413,207.36817,39.6,102.00405,TRF2,M32 8WB
06-02-2020 01:00,44.04551,199.58493,36.7,101.44017,TRF2,M32 8WB
06-02-2020 02:00,41.88322,175.28012,32.9,86.9992,TRF2,M32 8WB
06-02-2020 03:00,34.13247,140.32985,30.9,69.26012,TRF2,M32 8WB
06-02-2020 04:00,32.01423,101.09671,24.2,45.05442,TRF2,M32 8WB
06-02-2020 05:00,33.88729,77.93753,26.1,28.72882,TRF2,M32 8WB
06-02-2020 06:00,33.31733,116.32467,26.1,54.13597,TRF2,M32 8WB
06-02-2020 07:00,44.59584,223.34336,26.1,116.5761,TRF2,M32 8WB
06-02-2020 08:00,59.05333,352.99249,34.8,191.70213,TRF2,M32 8WB
06-02-2020 09:00,50.24279,308.31324,26.1,168.30917,TRF2,M32 8WB
06-02-2020 10:00,66.37302,411.94794,38.6,225.3781,TRF2,M32 8WB
06-02-2020 11:00,61.45675,321.53195,33.8,169.61663,TRF2,M32 8WB
06-02-2020 12:00,66.28295,246.87267,40.6,117.77755,TRF2,M32 8WB
06-02-2020 13:00,62.32429,194.42082,45.4,86.15111,TRF2,M32 8WB
06-02-2020 14:00,55.96272,140.54135,41.5,55.16074,TRF2,M32 8WB
06-02-2020 15:00,53.97445,117.96379,45.4,41.73276,TRF2,M32 8WB
06-02-2020 16:00,59.64906,122.93402,49.3,41.27338,TRF2,M32 8WB
06-02-2020 17:00,74.08117,176.91924,45.4,67.06924,TRF2,M32 8WB
06-02-2020 18:00,92.2489,369.06644,54.1,180.5357,TRF2,M32 8WB
06-02-2020 19:00,82.4329,310.26961,34.8,148.59123,TRF2,M32 8WB
06-02-2020 20:00,83.69562,322.74808,41.5,155.90595,TRF2,M32 8WB
06-02-2020 21:00,85.14264,347.4935,52.2,171.10077,TRF2,M32 8WB
06-02-2020 22:00,64.13056,213.40289,36.7,97.35288,TRF2,M32 8WB
06-02-2020 23:00,58.99553,234.8172,37.7,114.66791,TRF2,M32 8WB
07-02-2020 00:00,55.62148,263.89837,38.6,135.83465,TRF2,M32 8WB
07-02-2020 01:00,49.21049,173.54147,34.8,81.08655,TRF2,M32 8WB
07-02-2020 02:00,47.25899,82.51865,30,22.99575,TRF2,M32 8WB
07-02-2020 03:00,39.86879,67.75104,30,18.18433,TRF2,M32 8WB
07-02-2020 04:00,41.09904,48.80192,35.7,5.02369,TRF2,M32 8WB
07-02-2020 05:00,41.71843,50.07225,34.8,5.44822,TRF2,M32 8WB
07-02-2020 06:00,42.1135,117.1352,32.9,48.92788,TRF2,M32 8WB
07-02-2020 07:00,49.63883,124.28082,28,48.68023,TRF2,M32 8WB
07-02-2020 08:00,70.89925,292.54688,33.8,144.55482,TRF2,M32 8WB
07-02-2020 09:00,69.1618,255.49553,30,121.52369,TRF2,M32 8WB
07-02-2020 10:00,57.20917,157.99754,32.9,65.73246,TRF2,M32 8WB
07-02-2020 11:00,54.91244,158.73857,30.9,67.71364,TRF2,M32 8WB
07-02-2020 12:00,54.16946,144.97664,52.2,59.2229,TRF2,M32 8WB
07-02-2020 13:00,47.29937,122.37532,91.8,48.96326,TRF2,M32 8WB
07-02-2020 14:00,40.37899,90.88167,67.6,32.93699,TRF2,M32 8WB
07-02-2020 15:00,38.75099,77.80784,48.3,25.47222,TRF2,M32 8WB
07-02-2020 16:00,45.45769,96.06886,51.2,33.00774,TRF2,M32 8WB
07-02-2020 17:00,54.62254,113.64179,40.6,38.49135,TRF2,M32 8WB
07-02-2020 18:00,55.26199,107.55478,34.8,34.10447,TRF2,M32 8WB
07-02-2020 19:00,43.75506,79.44868,29,23.27877,TRF2,M32 8WB
07-02-2020 20:00,39.83526,64.734,22.2,16.23854,TRF2,M32 8WB
07-02-2020 21:00,29.92477,50.97207,19.3,13.72669,TRF2,M32 8WB
07-02-2020 22:00,25.79521,40.33304,20.3,9.48133,TRF2,M32 8WB
07-02-2020 23:00,21.70247,36.94549,27.1,9.94124,TRF2,M32 8WB
08-02-2020 00:00,15.25449,23.55407,27.1,5.41285,TRF2,M32 8WB
08-02-2020 01:00,13.40572,19.92279,23.2,4.25032,TRF2,M32 8WB
08-02-2020 02:00,7.40499,12.29279,6.8,3.18774,TRF2,M32 8WB
08-02-2020 03:00,6.07496,9.00765,8.7,1.91265,TRF2,M32 8WB
08-02-2020 04:00,1.60157,3.28514,9.7,1.098,TRF2,M32 8WB
08-02-2020 05:00,2.97921,4.66278,13.5,1.098,TRF2,M32 8WB
08-02-2020 06:00,7.48171,9.21959,8.7,1.13342,TRF2,M32 8WB
08-02-2020 07:00,12.73675,18.43918,4.8,3.71903,TRF2,M32 8WB
08-02-2020 08:00,28.37333,44.72031,12.6,10.66123,TRF2,M32 8WB
08-02-2020 09:00,39.4878,73.75672,14.5,22.34961,TRF2,M32 8WB
08-02-2020 10:00,29.72667,71.00144,19.3,26.91871,TRF2,M32 8WB
08-02-2020 11:00,39.52786,83.0293,15.5,28.3709,TRF2,M32 8WB
08-02-2020 12:00,27.25057,59.23852,18.4,20.862,TRF2,M32 8WB
08-02-2020 13:00,25.14046,58.9206,41.5,22.03084,TRF2,M32 8WB
08-02-2020 14:00,26.93529,58.81463,48.3,20.79116,TRF2,M32 8WB
08-02-2020 15:00,29.92244,63.15949,47.3,21.67664,TRF2,M32 8WB
08-02-2020 16:00,23.86988,51.07865,38.6,17.7451,TRF2,M32 8WB
08-02-2020 17:00,29.0812,59.87435,44.4,20.08277,TRF2,M32 8WB
08-02-2020 18:00,22.71991,44.93226,16.4,14.48652,TRF2,M32 8WB
08-02-2020 19:00,21.47999,42.38892,11.6,13.63645,TRF2,M32 8WB
08-02-2020 20:00,18.39738,35.34177,8.7,11.05084,TRF2,M32 8WB
08-02-2020 21:00,18.31654,34.22906,8.7,10.37787,TRF2,M32 8WB
08-02-2020 22:00,10.52346,22.25419,5.8,7.65058,TRF2,M32 8WB
08-02-2020 23:00,9.04771,18.28022,8.7,6.02129,TRF2,M32 8WB
09-02-2020 00:00,6.99977,15.47196,6.8,5.52542,TRF2,M32 8WB
09-02-2020 01:00,7.29281,12.73003,5.8,3.54606,TRF2,M32 8WB
09-02-2020 02:00,5.72117,14.69258,3.9,5.851,TRF2,M32 8WB
09-02-2020 03:00,6.94414,11.45703,1.9,2.94323,TRF2,M32 8WB
09-02-2020 04:00,4.98558,9.33536,-1,2.83685,TRF2,M32 8WB
09-02-2020 05:00,2.63329,5.56939,0,1.91487,TRF2,M32 8WB
09-02-2020 06:00,3.54298,6.15285,0,1.70211,TRF2,M32 8WB
09-02-2020 07:00,4.15155,7.90323,-1,2.44678,TRF2,M32 8WB
09-02-2020 08:00,6.05706,9.97186,0,2.55317,TRF2,M32 8WB
09-02-2020 09:00,4.62892,8.38061,2.9,2.44678,TRF2,M32 8WB
09-02-2020 10:00,6.24661,11.08574,1.9,3.156,TRF2,M32 8WB
09-02-2020 11:00,7.90404,14.37433,-1,4.21982,TRF2,M32 8WB
09-02-2020 12:00,6.08234,8.96407,4.8,1.87941,TRF2,M32 8WB
09-02-2020 13:00,9.88637,17.71596,6.8,5.10633,TRF2,M32 8WB
09-02-2020 14:00,9.03637,16.92034,11.6,5.14179,TRF2,M32 8WB
09-02-2020 15:00,7.90138,14.48041,11.6,4.29074,TRF2,M32 8WB
09-02-2020 16:00,8.60023,14.79866,15.5,4.04251,TRF2,M32 8WB
09-02-2020 17:00,7.52476,14.32129,19.3,4.43258,TRF2,M32 8WB
09-02-2020 18:00,22.34587,30.39296,9.7,5.24817,TRF2,M32 8WB
09-02-2020 19:00,11.958,15.32908,10.6,2.19856,TRF2,M32 8WB
09-02-2020 20:00,6.26408,8.22148,10.6,1.27658,TRF2,M32 8WB
09-02-2020 21:00,9.2542,12.57091,6.8,2.1631,TRF2,M32 8WB
09-02-2020 22:00,6.98671,9.75969,6.8,1.80849,TRF2,M32 8WB
09-02-2020 23:00,2.24754,3.60684,9.7,0.88652,TRF2,M32 8WB
10-02-2020 00:00,2.30989,3.28859,9.7,0.63829,TRF2,M32 8WB
10-02-2020 01:00,2.45112,3.53983,13.5,0.71004,TRF2,M32 8WB
10-02-2020 02:00,2.68924,3.45133,10.6,0.49703,TRF2,M32 8WB
10-02-2020 03:00,1.67637,2.60178,9.7,0.60353,TRF2,M32 8WB
10-02-2020 04:00,1.68306,2.33629,17.4,0.42602,TRF2,M32 8WB
10-02-2020 05:00,1.99228,3.02655,16.4,0.67454,TRF2,M32 8WB
10-02-2020 06:00,3.78823,5.20355,9.7,0.92305,TRF2,M32 8WB
10-02-2020 07:00,9.11987,13.96463,15.5,3.15967,TRF2,M32 8WB
10-02-2020 08:00,18.53065,27.1859,10.6,5.6448,TRF2,M32 8WB
10-02-2020 09:00,22.65936,36.15937,16.4,8.80447,TRF2,M32 8WB
10-02-2020 10:00,20.19012,34.77883,16.4,9.51451,TRF2,M32 8WB
10-02-2020 11:00,18.66319,28.40714,28,6.35484,TRF2,M32 8WB
10-02-2020 12:00,18.80423,33.61069,23.2,9.65652,TRF2,M32 8WB
10-02-2020 13:00,15.211,29.3098,14.5,9.195,TRF2,M32 8WB
10-02-2020 14:00,23.37597,37.96468,14.5,9.51451,TRF2,M32 8WB
10-02-2020 15:00,20.35568,36.84964,13.5,10.75708,TRF2,M32 8WB
10-02-2020 16:00,20.62117,37.11512,9.7,10.75708,TRF2,M32 8WB
10-02-2020 17:00,19.54182,36.74344,10.6,11.2186,TRF2,M32 8WB
10-02-2020 18:00,27.08877,41.8408,7.7,9.62102,TRF2,M32 8WB
10-02-2020 19:00,25.37536,38.54875,10.6,8.59146,TRF2,M32 8WB
10-02-2020 20:00,14.31941,19.32747,12.6,3.26618,TRF2,M32 8WB
10-02-2020 21:00,9.00164,14.33631,15.5,3.47919,TRF2,M32 8WB
10-02-2020 22:00,15.31263,18.7965,18.4,2.27212,TRF2,M32 8WB
10-02-2020 23:00,6.16691,8.01772,12.6,1.20707,TRF2,M32 8WB
11-02-2020 00:00,3.85872,4.56638,12.6,0.46153,TRF2,M32 8WB
11-02-2020 01:00,1.60132,2.76396,19.3,0.75826,TRF2,M32 8WB
11-02-2020 02:00,1.8866,2.97658,17.4,0.71086,TRF2,M32 8WB
11-02-2020 03:00,1.20099,2.07297,18.4,0.56869,TRF2,M32 8WB
11-02-2020 04:00,1.30999,2.07297,20.3,0.4976,TRF2,M32 8WB
11-02-2020 05:00,1.5771,2.28558,19.3,0.46206,TRF2,M32 8WB
11-02-2020 06:00,2.41544,3.61441,18.4,0.78195,TRF2,M32 8WB
11-02-2020 07:00,4.25696,6.21892,14.5,1.27956,TRF2,M32 8WB
11-02-2020 08:00,7.94134,11.37477,17.4,2.23922,TRF2,M32 8WB
11-02-2020 09:00,16.31127,25.19457,16.4,5.79354,TRF2,M32 8WB
11-02-2020 10:00,15.28858,22.53692,9.7,4.72724,TRF2,M32 8WB
11-02-2020 11:00,9.77344,14.35134,11.6,2.98563,TRF2,M32 8WB
11-02-2020 12:00,6.5634,9.83333,7.7,2.13259,TRF2,M32 8WB
11-02-2020 13:00,6.25928,8.92972,14.5,1.74162,TRF2,M32 8WB
11-02-2020 14:00,6.42816,8.71711,9.7,1.49281,TRF2,M32 8WB
11-02-2020 15:00,8.46211,12.33152,12.6,2.52357,TRF2,M32 8WB
11-02-2020 16:00,7.83773,11.16215,11.6,2.16813,TRF2,M32 8WB
11-02-2020 17:00,10.49942,13.66035,10.6,2.06151,TRF2,M32 8WB
11-02-2020 18:00,12.24002,15.94593,13.5,2.41694,TRF2,M32 8WB
11-02-2020 19:00,11.11707,15.09548,12.6,2.59465,TRF2,M32 8WB
11-02-2020 20:00,9.43501,12.65044,8.7,2.09705,TRF2,M32 8WB
11-02-2020 21:00,9.02324,11.69368,9.7,1.74162,TRF2,M32 8WB
11-02-2020 22:00,6.05878,8.23873,12.6,1.42173,TRF2,M32 8WB
11-02-2020 23:00,5.64836,7.22882,11.6,1.03075,TRF2,M32 8WB
12-02-2020 00:00,4.89883,6.69729,13.5,1.17293,TRF2,M32 8WB
12-02-2020 01:00,2.66884,3.76009,10.6,0.71169,TRF2,M32 8WB
12-02-2020 02:00,3.00042,4.30991,10.6,0.85403,TRF2,M32 8WB
12-02-2020 03:00,5.19822,5.85296,11.6,0.42701,TRF2,M32 8WB
12-02-2020 04:00,10.72516,11.65272,11.6,0.60494,TRF2,M32 8WB
12-02-2020 05:00,8.59546,9.57758,7.7,0.64052,TRF2,M32 8WB
12-02-2020 06:00,9.79084,11.91876,12.6,1.3878,TRF2,M32 8WB
12-02-2020 07:00,17.0885,25.32737,8.7,5.37325,TRF2,M32 8WB
12-02-2020 08:00,22.2781,35.8095,10.6,8.82495,TRF2,M32 8WB
12-02-2020 09:00,31.59855,55.49674,8.7,15.586,TRF2,M32 8WB
12-02-2020 10:00,20.68547,31.92526,7.7,7.3304,TRF2,M32 8WB
12-02-2020 11:00,16.46303,28.46669,6.8,7.82858,TRF2,M32 8WB
12-02-2020 12:00,10.3594,17.45247,7.7,4.62598,TRF2,M32 8WB
12-02-2020 13:00,8.83216,13.14256,8.7,2.81117,TRF2,M32 8WB
12-02-2020 14:00,8.72752,15.11129,11.6,4.16338,TRF2,M32 8WB
12-02-2020 15:00,12.02739,16.22867,15.5,2.74,TRF2,M32 8WB
12-02-2020 16:00,12.70693,17.39927,14.5,3.06026,TRF2,M32 8WB
12-02-2020 17:00,24.01461,36.18196,15.5,7.93534,TRF2,M32 8WB
12-02-2020 18:00,32.08924,46.93013,15.5,9.67897,TRF2,M32 8WB
12-02-2020 19:00,77.31695,154.35861,31.9,50.24526,TRF2,M32 8WB
12-02-2020 20:00,66.74171,121.79485,27.1,35.90472,TRF2,M32 8WB
12-02-2020 21:00,64.96915,118.54912,23.2,34.94394,TRF2,M32 8WB
