timestamp,NO₂ level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),NO level  (µg/m³),StationName,PostCodes
12-02-2020 22:00,54.67841,89.81639,13.5,22.9164,TRF2,M32 8WB
12-02-2020 23:00,34.09117,64.75506,11.6,19.99847,TRF2,M32 8WB
13-02-2020 00:00,23.03698,38.15068,9.7,9.8569,TRF2,M32 8WB
13-02-2020 01:00,18.14694,25.21182,11.6,4.6076,TRF2,M32 8WB
13-02-2020 02:00,7.80148,11.079,6.8,2.13754,TRF2,M32 8WB
13-02-2020 03:00,4.34201,7.51028,2.9,2.06629,TRF2,M32 8WB
13-02-2020 04:00,5.25431,8.14946,1,1.88816,TRF2,M32 8WB
13-02-2020 05:00,5.13009,8.73536,0,2.3513,TRF2,M32 8WB
13-02-2020 06:00,11.43763,20.56006,null,5.9495,TRF2,M32 8WB
13-02-2020 07:00,33.31057,62.42589,3.9,18.98852,TRF2,M32 8WB
13-02-2020 08:00,52.33346,104.66457,7.7,34.12946,TRF2,M32 8WB
13-02-2020 09:00,54.81914,122.82773,10.6,44.35405,TRF2,M32 8WB
13-02-2020 10:00,54.07251,111.42915,13.5,37.40703,TRF2,M32 8WB
13-02-2020 11:00,47.6606,92.99966,9.7,29.56936,TRF2,M32 8WB
13-02-2020 12:00,40.0345,72.91898,5.8,21.4467,TRF2,M32 8WB
13-02-2020 13:00,32.86193,54.3297,5.8,14.00092,TRF2,M32 8WB
13-02-2020 14:00,35.09885,54.43623,12.6,12.61151,TRF2,M32 8WB
13-02-2020 15:00,38.14501,63.49118,12.6,16.53034,TRF2,M32 8WB
13-02-2020 16:00,29.43865,42.93112,9.7,8.79956,TRF2,M32 8WB
13-02-2020 17:00,27.51785,34.7284,5.8,4.7026,TRF2,M32 8WB
13-02-2020 18:00,32.66408,40.69401,14.5,5.23698,TRF2,M32 8WB
13-02-2020 19:00,50.86647,70.14923,8.7,12.57589,TRF2,M32 8WB
13-02-2020 20:00,53.78761,86.23508,8.7,21.16169,TRF2,M32 8WB
13-02-2020 21:00,74.03492,153.24171,19.3,51.65732,TRF2,M32 8WB
13-02-2020 22:00,66.09949,202.99067,22.2,89.27811,TRF2,M32 8WB
13-02-2020 23:00,68.72668,277.61411,27.1,136.23283,TRF2,M32 8WB
14-02-2020 00:00,62.55791,275.32374,30.9,138.76226,TRF2,M32 8WB
14-02-2020 01:00,52.33902,205.17561,21.3,99.67743,TRF2,M32 8WB
14-02-2020 02:00,47.65309,205.92209,25.1,103.22035,TRF2,M32 8WB
14-02-2020 03:00,39.55153,131.64724,15.5,60.06326,TRF2,M32 8WB
14-02-2020 04:00,35.2613,75.07465,18.4,25.96559,TRF2,M32 8WB
14-02-2020 05:00,33.31912,50.60074,18.4,11.27078,TRF2,M32 8WB
14-02-2020 06:00,31.56202,59.39855,16.4,18.15451,TRF2,M32 8WB
14-02-2020 07:00,45.82119,94.05659,10.6,31.45831,TRF2,M32 8WB
14-02-2020 08:00,49.09556,98.5888,14.5,32.27865,TRF2,M32 8WB
14-02-2020 09:00,44.70535,101.30812,7.7,36.91536,TRF2,M32 8WB
14-02-2020 10:00,36.1921,85.68534,7.7,32.27865,TRF2,M32 8WB
14-02-2020 11:00,39.62511,88.29803,10.6,31.74365,TRF2,M32 8WB
14-02-2020 12:00,33.80113,74.43481,16.4,26.5006,TRF2,M32 8WB
14-02-2020 13:00,30.84532,70.27584,16.4,25.71592,TRF2,M32 8WB
14-02-2020 14:00,25.34109,63.13096,12.6,24.64591,TRF2,M32 8WB
14-02-2020 15:00,38.2868,80.7799,19.3,27.71327,TRF2,M32 8WB
14-02-2020 16:00,44.02445,102.26788,14.5,37.98537,TRF2,M32 8WB
14-02-2020 17:00,54.88789,120.07678,13.5,42.51509,TRF2,M32 8WB
14-02-2020 18:00,57.08125,107.06669,14.5,32.59966,TRF2,M32 8WB
14-02-2020 19:00,53.86042,94.05659,20.3,26.21526,TRF2,M32 8WB
14-02-2020 20:00,43.74763,74.70141,22.2,20.18753,TRF2,M32 8WB
14-02-2020 21:00,41.90201,69.9026,20.3,18.26151,TRF2,M32 8WB
14-02-2020 22:00,35.22775,50.81402,19.3,10.1651,TRF2,M32 8WB
14-02-2020 23:00,36.55385,54.54643,21.3,11.73445,TRF2,M32 8WB
15-02-2020 00:00,30.73786,48.8945,18.4,11.84145,TRF2,M32 8WB
15-02-2020 01:00,30.57991,45.61845,19.3,9.80788,TRF2,M32 8WB
15-02-2020 02:00,14.93162,23.9657,14.5,5.89187,TRF2,M32 8WB
15-02-2020 03:00,9.08399,15.05195,24.2,3.89221,TRF2,M32 8WB
15-02-2020 04:00,12.60266,18.73488,16.4,3.99933,TRF2,M32 8WB
15-02-2020 05:00,11.19454,16.01271,13.5,3.14233,TRF2,M32 8WB
15-02-2020 06:00,16.15789,25.24671,14.5,5.92758,TRF2,M32 8WB
15-02-2020 07:00,15.09971,25.9406,15.5,7.07024,TRF2,M32 8WB
15-02-2020 08:00,17.88488,28.3425,3.9,6.82029,TRF2,M32 8WB
15-02-2020 09:00,24.74193,42.70057,3.9,11.71232,TRF2,M32 8WB
15-02-2020 10:00,24.10083,46.33012,1.9,14.49757,TRF2,M32 8WB
15-02-2020 11:00,23.18183,50.1198,3.9,17.56848,TRF2,M32 8WB
15-02-2020 12:00,22.95014,52.73521,4.8,19.42531,TRF2,M32 8WB
15-02-2020 13:00,24.42127,55.13712,3.9,20.03235,TRF2,M32 8WB
15-02-2020 14:00,24.57786,51.18731,1,17.35423,TRF2,M32 8WB
15-02-2020 15:00,19.70888,42.54045,0,14.89036,TRF2,M32 8WB
15-02-2020 16:00,16.74521,34.32059,2.9,11.46236,TRF2,M32 8WB
15-02-2020 17:00,17.2132,35.28135,3.9,11.78374,TRF2,M32 8WB
15-02-2020 18:00,18.39573,36.13536,1,11.56949,TRF2,M32 8WB
15-02-2020 19:00,14.54393,26.26085,1,7.64158,TRF2,M32 8WB
15-02-2020 20:00,10.76724,17.72074,2.9,4.53495,TRF2,M32 8WB
15-02-2020 21:00,7.49481,15.10533,1.9,4.96345,TRF2,M32 8WB
15-02-2020 22:00,7.33773,12.70342,6.8,3.49941,TRF2,M32 8WB
15-02-2020 23:00,9.76411,16.27959,6.8,4.24929,TRF2,M32 8WB
16-02-2020 00:00,15.33661,25.24671,5.8,6.4632,TRF2,M32 8WB
16-02-2020 01:00,8.06108,16.10065,3.9,5.24327,TRF2,M32 8WB
16-02-2020 02:00,4.84372,7.69412,1.9,1.85898,TRF2,M32 8WB
16-02-2020 03:00,2.51627,4.4348,1.9,1.25124,TRF2,M32 8WB
16-02-2020 04:00,2.09989,3.5799,-1,0.96524,TRF2,M32 8WB
16-02-2020 05:00,2.03539,3.95392,-1,1.25124,TRF2,M32 8WB
16-02-2020 06:00,1.2915,3.04559,0,1.14399,TRF2,M32 8WB
16-02-2020 07:00,2.55863,4.91569,1,1.53723,TRF2,M32 8WB
16-02-2020 08:00,4.89716,7.74755,8.7,1.85898,TRF2,M32 8WB
16-02-2020 09:00,7.11275,8.97647,7.7,1.21549,TRF2,M32 8WB
16-02-2020 10:00,12.22032,19.18186,17.4,4.5402,TRF2,M32 8WB
16-02-2020 11:00,11.45706,19.02157,14.5,4.93344,TRF2,M32 8WB
16-02-2020 12:00,12.03374,20.03676,12.6,5.21944,TRF2,M32 8WB
16-02-2020 13:00,13.23083,22.49461,15.5,6.04168,TRF2,M32 8WB
16-02-2020 14:00,15.89855,29.54755,16.4,8.90164,TRF2,M32 8WB
16-02-2020 15:00,11.17691,21.37255,11.6,6.64942,TRF2,M32 8WB
16-02-2020 16:00,13.2635,23.34951,19.3,6.57792,TRF2,M32 8WB
16-02-2020 17:00,9.28244,18.32696,19.3,5.89868,TRF2,M32 8WB
16-02-2020 18:00,9.48841,16.72402,10.6,4.71894,TRF2,M32 8WB
16-02-2020 19:00,8.16646,14.85392,9.7,4.36145,TRF2,M32 8WB
16-02-2020 20:00,7.88685,15.06765,13.5,4.68319,TRF2,M32 8WB
16-02-2020 21:00,6.04858,11.96863,17.4,3.86095,TRF2,M32 8WB
16-02-2020 22:00,4.71472,8.44216,7.7,2.43097,TRF2,M32 8WB
16-02-2020 23:00,4.2067,6.89265,14.5,1.75173,TRF2,M32 8WB
17-02-2020 00:00,2.99023,5.18284,19.3,1.42998,TRF2,M32 8WB
17-02-2020 01:00,3.23415,5.06344,14.5,1.19303,TRF2,M32 8WB
17-02-2020 02:00,1.35309,2.83481,15.5,0.96635,TRF2,M32 8WB
17-02-2020 03:00,0.77308,1.92553,8.7,0.75161,TRF2,M32 8WB
17-02-2020 04:00,null,null,13.5,0.7874,TRF2,M32 8WB
17-02-2020 05:00,1.63166,2.67435,11.6,0.68003,TRF2,M32 8WB
17-02-2020 06:00,3.96761,7.80911,11.6,2.50536,TRF2,M32 8WB
17-02-2020 07:00,10.34909,17.75769,15.5,4.83177,TRF2,M32 8WB
17-02-2020 08:00,20.33612,38.88506,9.7,12.09731,TRF2,M32 8WB
17-02-2020 09:00,32.14109,59.745,8.7,18.0028,TRF2,M32 8WB
17-02-2020 10:00,41.30756,84.99087,9.7,28.48952,TRF2,M32 8WB
17-02-2020 11:00,43.76779,91.67675,19.3,31.24541,TRF2,M32 8WB
17-02-2020 12:00,24.01837,42.89659,18.4,12.31205,TRF2,M32 8WB
17-02-2020 13:00,9.95815,13.79965,18.4,2.50536,TRF2,M32 8WB
17-02-2020 14:00,8.6015,13.21129,13.5,3.00643,TRF2,M32 8WB
17-02-2020 15:00,9.49408,14.76242,10.6,3.43592,TRF2,M32 8WB
17-02-2020 16:00,13.40124,22.78547,17.4,6.12024,TRF2,M32 8WB
17-02-2020 17:00,23.26816,42.20126,16.4,12.34784,TRF2,M32 8WB
17-02-2020 18:00,21.58041,35.35492,17.4,8.9835,TRF2,M32 8WB
17-02-2020 19:00,29.10181,45.78489,16.4,10.88042,TRF2,M32 8WB
17-02-2020 20:00,21.72139,36.2642,11.6,9.48458,TRF2,M32 8WB
17-02-2020 21:00,19.06608,26.52956,20.3,4.86756,TRF2,M32 8WB
17-02-2020 22:00,14.23216,20.37855,13.5,4.00858,TRF2,M32 8WB
17-02-2020 23:00,6.81155,8.18352,12.6,0.89477,TRF2,M32 8WB
18-02-2020 00:00,4.13024,5.7766,10.6,1.07373,TRF2,M32 8WB
18-02-2020 01:00,16.36192,18.63285,16.4,1.48106,TRF2,M32 8WB
18-02-2020 02:00,8.32048,9.58414,12.6,0.82414,TRF2,M32 8WB
18-02-2020 03:00,4.89515,6.10386,10.6,0.78831,TRF2,M32 8WB
18-02-2020 04:00,4.95009,6.10386,11.6,0.75248,TRF2,M32 8WB
18-02-2020 05:00,5.84912,7.44243,10.6,1.03913,TRF2,M32 8WB
18-02-2020 06:00,7.14291,10.49436,13.5,2.18576,TRF2,M32 8WB
18-02-2020 07:00,13.74378,22.80918,12.6,5.9123,TRF2,M32 8WB
18-02-2020 08:00,26.52416,46.74275,12.6,13.18622,TRF2,M32 8WB
18-02-2020 09:00,24.19869,41.12077,17.4,11.0363,TRF2,M32 8WB
18-02-2020 10:00,39.87402,80.42109,24.2,26.44411,TRF2,M32 8WB
18-02-2020 11:00,38.26167,68.53462,23.2,19.7435,TRF2,M32 8WB
18-02-2020 12:00,17.38198,34.96337,10.6,11.46628,TRF2,M32 8WB
18-02-2020 13:00,20.87699,42.08454,19.3,13.8312,TRF2,M32 8WB
18-02-2020 14:00,18.23931,31.59018,13.5,8.70721,TRF2,M32 8WB
18-02-2020 15:00,18.18195,33.78543,12.6,10.17632,TRF2,M32 8WB
18-02-2020 16:00,20.75582,34.10668,14.5,8.70721,TRF2,M32 8WB
18-02-2020 17:00,28.85615,41.60266,8.7,8.31305,TRF2,M32 8WB
18-02-2020 18:00,15.86515,21.52416,9.7,3.69071,TRF2,M32 8WB
18-02-2020 19:00,9.28742,12.52898,6.8,2.1141,TRF2,M32 8WB
18-02-2020 20:00,27.48615,45.6719,4.8,11.86044,TRF2,M32 8WB
18-02-2020 21:00,17.5967,22.54147,10.6,3.22489,TRF2,M32 8WB
18-02-2020 22:00,6.93536,7.92432,13.5,0.64498,TRF2,M32 8WB
18-02-2020 23:00,4.25543,5.35427,13.5,0.71664,TRF2,M32 8WB
19-02-2020 00:00,3.98072,5.35427,14.5,0.8958,TRF2,M32 8WB
19-02-2020 01:00,4.41016,5.2169,12.6,0.52614,TRF2,M32 8WB
19-02-2020 02:00,3.24699,4.12707,14.5,0.57398,TRF2,M32 8WB
19-02-2020 03:00,3.40638,4.34147,19.3,0.60985,TRF2,M32 8WB
19-02-2020 04:00,2.49239,3.53749,15.5,0.6816,TRF2,M32 8WB
19-02-2020 05:00,6.59555,8.57573,20.3,1.29144,TRF2,M32 8WB
19-02-2020 06:00,12.44916,16.0795,16.4,2.36765,TRF2,M32 8WB
19-02-2020 07:00,23.93692,39.44837,17.4,10.1163,TRF2,M32 8WB
19-02-2020 08:00,43.68656,81.25506,15.5,24.50154,TRF2,M32 8WB
19-02-2020 09:00,55.45019,117.16593,27.1,40.24996,TRF2,M32 8WB
19-02-2020 10:00,32.60282,67.64108,17.4,22.85136,TRF2,M32 8WB
19-02-2020 11:00,42.2214,84.68535,14.5,27.69427,TRF2,M32 8WB
19-02-2020 12:00,49.43001,107.62543,13.5,37.95406,TRF2,M32 8WB
19-02-2020 13:00,43.83258,92.45711,18.4,31.71209,TRF2,M32 8WB
19-02-2020 14:00,33.38513,81.84464,12.6,31.60447,TRF2,M32 8WB
19-02-2020 15:00,38.18506,87.57966,11.6,32.21432,TRF2,M32 8WB
19-02-2020 16:00,38.56166,87.90125,12.6,32.17845,TRF2,M32 8WB
19-02-2020 17:00,49.65003,107.62543,8.7,37.81057,TRF2,M32 8WB
19-02-2020 18:00,51.451,106.07108,9.7,35.62229,TRF2,M32 8WB
19-02-2020 19:00,48.34342,98.72811,10.6,32.86004,TRF2,M32 8WB
19-02-2020 20:00,46.45102,82.80941,8.7,23.71232,TRF2,M32 8WB
19-02-2020 21:00,35.55974,57.6718,7.7,14.42111,TRF2,M32 8WB
19-02-2020 22:00,17.06466,26.74556,3.9,6.31372,TRF2,M32 8WB
19-02-2020 23:00,16.41867,26.20958,3.9,6.38547,TRF2,M32 8WB
20-02-2020 00:00,6.31785,10.77326,2.9,2.90575,TRF2,M32 8WB
20-02-2020 01:00,5.50835,8.29848,0,1.81968,TRF2,M32 8WB
20-02-2020 02:00,4.6579,7.13598,null,1.61616,TRF2,M32 8WB
20-02-2020 03:00,2.90854,4.56059,null,1.07744,TRF2,M32 8WB
20-02-2020 04:00,1.96964,2.57539,null,0.39506,TRF2,M32 8WB
20-02-2020 05:00,4.34163,6.59944,null,1.4725,TRF2,M32 8WB
20-02-2020 06:00,9.9539,17.22293,-1,4.74074,TRF2,M32 8WB
20-02-2020 07:00,28.31279,49.84454,2.9,14.04264,TRF2,M32 8WB
20-02-2020 08:00,40.03991,72.91575,1,21.44107,TRF2,M32 8WB
20-02-2020 09:00,38.82133,73.18402,3.9,22.41076,TRF2,M32 8WB
20-02-2020 10:00,18.25178,28.3293,5.8,6.57239,TRF2,M32 8WB
20-02-2020 11:00,21.5275,31.49488,4.8,6.50056,TRF2,M32 8WB
20-02-2020 12:00,14.63433,25.59295,3.9,7.14702,TRF2,M32 8WB
20-02-2020 13:00,17.69412,26.50506,8.7,5.74635,TRF2,M32 8WB
20-02-2020 14:00,22.81623,41.09894,9.7,11.92368,TRF2,M32 8WB
20-02-2020 15:00,8.64225,14.75484,8.7,3.98653,TRF2,M32 8WB
20-02-2020 16:00,8.29779,13.19888,15.5,3.19641,TRF2,M32 8WB
20-02-2020 17:00,7.68506,11.37464,14.5,2.40628,TRF2,M32 8WB
20-02-2020 18:00,10.59227,13.89638,18.4,2.15488,TRF2,M32 8WB
20-02-2020 19:00,11.33494,14.96946,14.5,2.37037,TRF2,M32 8WB
20-02-2020 20:00,21.76192,30.95834,19.3,5.99775,TRF2,M32 8WB
20-02-2020 21:00,15.253,20.92505,12.6,3.69921,TRF2,M32 8WB
20-02-2020 22:00,10.23782,14.8085,14.5,2.98092,TRF2,M32 8WB
20-02-2020 23:00,15.30524,21.03236,19.3,3.73513,TRF2,M32 8WB
21-02-2020 00:00,14.7687,20.49582,14.5,3.73513,TRF2,M32 8WB
21-02-2020 01:00,14.55928,19.26385,17.4,3.06824,TRF2,M32 8WB
21-02-2020 02:00,4.94949,6.7137,20.3,1.15059,TRF2,M32 8WB
21-02-2020 03:00,3.0131,4.88758,17.4,1.2225,TRF2,M32 8WB
21-02-2020 04:00,2.2231,3.49113,15.5,0.82699,TRF2,M32 8WB
21-02-2020 05:00,3.82728,5.37096,16.4,1.00677,TRF2,M32 8WB
21-02-2020 06:00,6.04611,9.02322,17.4,1.94162,TRF2,M32 8WB
21-02-2020 07:00,19.12325,29.43288,19.3,6.72377,TRF2,M32 8WB
21-02-2020 08:00,14.53058,27.98272,17.4,8.77326,TRF2,M32 8WB
21-02-2020 09:00,20.98678,36.09287,15.5,9.85193,TRF2,M32 8WB
21-02-2020 10:00,14.87559,27.44562,11.6,8.19796,TRF2,M32 8WB
21-02-2020 11:00,11.57371,25.13611,14.5,8.84517,TRF2,M32 8WB
21-02-2020 12:00,16.48261,29.21804,9.7,8.30583,TRF2,M32 8WB
21-02-2020 13:00,13.90171,26.7474,14.5,8.37774,TRF2,M32 8WB
21-02-2020 14:00,16.12371,28.19755,11.6,7.87436,TRF2,M32 8WB
21-02-2020 15:00,14.32034,25.51207,9.7,7.29906,TRF2,M32 8WB
21-02-2020 16:00,15.88437,30.99045,10.6,9.85193,TRF2,M32 8WB
21-02-2020 17:00,41.27895,75.51574,16.4,22.32865,TRF2,M32 8WB
21-02-2020 18:00,45.71737,86.95589,13.5,26.89506,TRF2,M32 8WB
21-02-2020 19:00,40.71549,71.80977,7.7,20.27916,TRF2,M32 8WB
21-02-2020 20:00,31.60466,53.60221,5.8,14.34643,TRF2,M32 8WB
21-02-2020 21:00,22.1556,37.75787,4.8,10.17554,TRF2,M32 8WB
21-02-2020 22:00,14.09981,25.51207,3.9,7.44288,TRF2,M32 8WB
21-02-2020 23:00,12.22851,23.30998,2.9,7.22715,TRF2,M32 8WB
22-02-2020 00:00,11.18593,18.9595,2.9,5.06979,TRF2,M32 8WB
22-02-2020 01:00,6.09952,11.39824,1.9,3.45573,TRF2,M32 8WB
22-02-2020 02:00,3.63117,6.6669,0,1.97985,TRF2,M32 8WB
22-02-2020 03:00,1.50057,3.76357,3.9,1.47589,TRF2,M32 8WB
22-02-2020 04:00,1.35215,3.11839,0,1.15191,TRF2,M32 8WB
22-02-2020 05:00,2.71058,3.92487,-1,0.79194,TRF2,M32 8WB
22-02-2020 06:00,6.73439,8.27985,2.9,1.00792,TRF2,M32 8WB
22-02-2020 07:00,2.23813,3.01086,5.8,0.50396,TRF2,M32 8WB
22-02-2020 08:00,4.48769,5.59159,9.7,0.71995,TRF2,M32 8WB
22-02-2020 09:00,5.37025,7.68844,8.7,1.51188,TRF2,M32 8WB
22-02-2020 10:00,7.35757,11.82836,6.8,2.91578,TRF2,M32 8WB
22-02-2020 11:00,9.05232,14.51663,5.8,3.56373,TRF2,M32 8WB
22-02-2020 12:00,12.50447,23.76425,10.6,7.34344,TRF2,M32 8WB
22-02-2020 13:00,10.31838,16.721,9.7,4.17568,TRF2,M32 8WB
22-02-2020 14:00,5.34165,8.76374,6.8,2.23183,TRF2,M32 8WB
22-02-2020 15:00,6.36748,9.62399,13.5,2.12384,TRF2,M32 8WB
22-02-2020 16:00,9.58911,13.0112,14.5,2.23183,TRF2,M32 8WB
22-02-2020 17:00,12.60139,15.96829,11.6,2.19583,TRF2,M32 8WB
22-02-2020 18:00,14.27557,21.50611,7.7,4.71564,TRF2,M32 8WB
22-02-2020 19:00,22.79509,33.22694,8.7,6.80348,TRF2,M32 8WB
22-02-2020 20:00,21.97002,33.11941,6.8,7.27144,TRF2,M32 8WB
22-02-2020 21:00,17.44486,24.78579,7.7,4.78763,TRF2,M32 8WB
22-02-2020 22:00,10.77281,16.23711,11.6,3.56373,TRF2,M32 8WB
22-02-2020 23:00,10.75422,16.93606,8.7,4.03169,TRF2,M32 8WB
23-02-2020 00:00,6.95262,12.52731,4.8,3.63572,TRF2,M32 8WB
23-02-2020 01:00,7.78833,11.84061,1,2.64282,TRF2,M32 8WB
23-02-2020 02:00,13.91407,25.24202,-1,7.3879,TRF2,M32 8WB
23-02-2020 03:00,11.00566,20.34431,1,6.09051,TRF2,M32 8WB
23-02-2020 04:00,9.80659,17.65326,1.9,5.11747,TRF2,M32 8WB
23-02-2020 05:00,15.00502,21.63602,1.9,4.32462,TRF2,M32 8WB
23-02-2020 06:00,16.88955,21.42073,0,2.95516,TRF2,M32 8WB
23-02-2020 07:00,15.73072,17.2227,0,0.97304,TRF2,M32 8WB
23-02-2020 08:00,32.98025,45.85543,2.9,8.39698,TRF2,M32 8WB
23-02-2020 09:00,20.62971,26.21079,4.8,3.63989,TRF2,M32 8WB
23-02-2020 10:00,7.79461,10.22598,1.9,1.5857,TRF2,M32 8WB
23-02-2020 11:00,11.08887,21.36691,-1,6.70316,TRF2,M32 8WB
23-02-2020 12:00,9.50379,16.57685,1.9,4.61293,TRF2,M32 8WB
23-02-2020 13:00,7.10772,13.18613,4.8,3.96424,TRF2,M32 8WB
23-02-2020 14:00,7.93292,15.39279,13.5,4.8652,TRF2,M32 8WB
23-02-2020 15:00,7.01301,12.5941,16.4,3.63989,TRF2,M32 8WB
23-02-2020 16:00,7.80675,11.84061,16.4,2.63081,TRF2,M32 8WB
23-02-2020 17:00,10.03353,13.29377,17.4,2.12627,TRF2,M32 8WB
23-02-2020 18:00,9.56783,12.10971,17.4,1.65777,TRF2,M32 8WB
23-02-2020 19:00,10.01564,11.89443,16.4,1.22531,TRF2,M32 8WB
23-02-2020 20:00,23.83517,32.4002,16.4,5.58597,TRF2,M32 8WB
23-02-2020 21:00,42.96108,67.32998,25.1,15.89299,TRF2,M32 8WB
23-02-2020 22:00,38.06609,47.84681,21.3,6.37882,TRF2,M32 8WB
23-02-2020 23:00,28.09708,36.27531,16.4,5.3337,TRF2,M32 8WB
24-02-2020 00:00,24.48309,35.03743,16.4,6.88336,TRF2,M32 8WB
24-02-2020 01:00,23.81881,35.98956,12.6,7.93756,TRF2,M32 8WB
24-02-2020 02:00,10.26524,15.35483,8.7,3.31934,TRF2,M32 8WB
24-02-2020 03:00,2.80344,4.79502,4.8,1.29887,TRF2,M32 8WB
24-02-2020 04:00,3.35851,6.78845,2.9,2.23695,TRF2,M32 8WB
24-02-2020 05:00,5.53236,8.24312,1.9,1.76791,TRF2,M32 8WB
24-02-2020 06:00,12.96567,21.92777,1,5.84493,TRF2,M32 8WB
24-02-2020 07:00,28.06845,50.80562,2.9,14.8288,TRF2,M32 8WB
24-02-2020 08:00,39.88991,80.32998,1,26.37433,TRF2,M32 8WB
24-02-2020 09:00,45.84254,107.96867,0,40.51761,TRF2,M32 8WB
24-02-2020 10:00,56.29191,126.7716,0,45.96566,TRF2,M32 8WB
24-02-2020 11:00,48.78718,90.99755,2.9,27.52888,TRF2,M32 8WB
24-02-2020 12:00,23.89023,43.64003,5.8,12.88049,TRF2,M32 8WB
24-02-2020 13:00,23.95051,39.32991,null,10.03018,TRF2,M32 8WB
24-02-2020 14:00,13.70735,25.21424,4.8,7.5046,TRF2,M32 8WB
24-02-2020 15:00,13.24187,19.88046,13.5,4.32958,TRF2,M32 8WB
24-02-2020 16:00,9.12475,12.49937,9.7,2.20087,TRF2,M32 8WB
24-02-2020 17:00,8.38059,11.36796,6.8,1.94831,TRF2,M32 8WB
24-02-2020 18:00,9.89347,12.71487,7.7,1.84007,TRF2,M32 8WB
24-02-2020 19:00,10.50635,12.55325,12.6,1.33495,TRF2,M32 8WB
24-02-2020 20:00,6.95338,8.88964,11.6,1.26279,TRF2,M32 8WB
24-02-2020 21:00,4.76034,6.08805,6.8,0.86592,TRF2,M32 8WB
24-02-2020 22:00,8.31619,9.64391,11.6,0.86592,TRF2,M32 8WB
